,country,location_name,region,latitude,longitude,timezone,last_updated,temperature_celsius,condition_text,pressure_mb,humidity,altitude
,India,Jaunpur,Uttar Pradesh,25.73,82.68,Asia/Kolkata,2023-09-06 05:00,27.1,Cloudy,1003.0,83,83.0
,India,Bara Banki,Uttar Pradesh,26.92,81.2,Asia/Kolkata,2023-09-06 05:00,28.0,Mist,1003.0,74,120.0
,India,Mahoba,Uttar Pradesh,25.28,79.87,Asia/Kolkata,2023-09-06 05:00,25.6,Torrential rain shower,1003.0,90,208.0
,India,Mirzapur,Uttar Pradesh,25.15,82.58,Asia/Kolkata,2023-09-06 05:00,26.1,Cloudy,1003.0,80,86.0
,India,Deoria,Uttar Pradesh,26.5,83.79,Asia/Kolkata,2023-09-06 05:00,26.8,Clear,1003.0,84,76.0
,India,Unnao,Uttar Pradesh,26.53,80.5,Asia/Kolkata,2023-09-06 05:00,28.0,Mist,1003.0,74,124.0
,India,Fatehpur,Rajasthan,29.92,77.24,Asia/Kolkata,2023-09-06 05:00,25.9,Clear,1004.0,80,259.0
,India,Mau,Uttar Pradesh,25.94,83.56,Asia/Kolkata,2023-09-06 05:00,26.6,Light rain shower,1003.0,85,76.0
,India,Rae Bareli,Uttar Pradesh,26.22,81.23,Asia/Kolkata,2023-09-06 05:00,25.7,Patchy light rain,1003.0,89,112.0
,India,Amethi,Uttar Pradesh,28.02,81.05,Asia/Kolkata,2023-09-06 05:00,27.0,Thundery outbreaks possible,1004.0,79,133.0
,India,Ghaziabad,Uttar Pradesh,28.67,77.43,Asia/Kolkata,2023-09-06 05:00,29.0,Mist,1005.0,75,216.0
,India,Muzaffarnagar,Uttar Pradesh,29.47,77.68,Asia/Kolkata,2023-09-06 05:00,26.0,Clear,1004.0,83,234.0
,India,Buddha Gaya,Bihar,24.7,84.98,Asia/Kolkata,2023-09-06 05:00,27.0,Mist,1003.0,94,122.0
,India,Saharanpur,Uttar Pradesh,29.97,77.55,Asia/Kolkata,2023-09-06 05:00,25.8,Clear,1004.0,74,281.0
,India,Etawah,Uttar Pradesh,26.77,79.03,Asia/Kolkata,2023-09-06 05:00,27.7,Patchy rain possible,1004.0,70,153.0
,India,Agra,Uttar Pradesh,27.18,78.02,Asia/Kolkata,2023-09-06 05:00,27.8,Partly cloudy,1004.0,74,183.0
,India,Cuddalore,Tamil Nadu,11.75,79.75,Asia/Kolkata,2023-09-06 05:00,26.4,Partly cloudy,1005.0,80,6.0
,India,Pudukkottai,Tamil Nadu,10.38,78.82,Asia/Kolkata,2023-09-06 05:00,27.0,Mist,1005.0,74,101.0
,India,Vellore,Tamil Nadu,12.93,79.13,Asia/Kolkata,2023-09-06 05:00,23.9,Patchy rain possible,1006.0,80,208.0
,India,Chennai,Tamil Nadu,13.08,80.28,Asia/Kolkata,2023-09-06 05:00,27.0,Mist,1002.0,84,9.0
,India,Nagapattinam,Tamil Nadu,10.77,79.83,Asia/Kolkata,2023-09-06 05:00,26.9,Light rain shower,1006.0,76,1.0
,India,Kancheepuram,Tamil Nadu,12.83,79.72,Asia/Kolkata,2023-09-06 05:00,27.0,Mist,1002.0,84,83.0
,India,Kanniyakumari,Tamil Nadu,8.08,77.55,Asia/Kolkata,2023-09-06 05:00,23.5,Moderate or heavy rain shower,1009.0,91,19.0
,India,Allahabad,Uttar Pradesh,25.45,81.85,Asia/Kolkata,2023-09-06 05:00,26.9,Moderate or heavy rain shower,1003.0,85,99.0
,India,Chandauli,Uttar Pradesh,25.27,83.27,Asia/Kolkata,2023-09-06 05:00,26.0,Light rain shower,1003.0,84,74.0
,India,Jhansi,Uttar Pradesh,25.43,78.58,Asia/Kolkata,2023-09-06 05:00,24.6,Moderate or heavy rain shower,1003.0,92,249.0
,India,Banda,Uttar Pradesh,25.48,80.33,Asia/Kolkata,2023-09-06 05:00,25.6,Moderate rain,1003.0,88,120.0
,India,Lalitpur,Uttar Pradesh,24.68,78.42,Asia/Kolkata,2023-09-06 05:00,24.1,Moderate or heavy rain shower,1003.0,96,354.0
,India,Ghazipur,Uttar Pradesh,25.58,83.57,Asia/Kolkata,2023-09-06 05:00,25.8,Light rain shower,1003.0,87,74.0
,India,Krishnagiri,Tamil Nadu,12.53,78.23,Asia/Kolkata,2023-09-06 05:00,23.6,Cloudy,1007.0,77,492.0
,India,Erode,Tamil Nadu,11.35,77.73,Asia/Kolkata,2023-09-06 05:00,24.6,Cloudy,1007.0,82,174.0
,India,Coimbatore,Tamil Nadu,10.99,76.96,Asia/Kolkata,2023-09-06 05:00,23.0,Mist,1007.0,94,412.0
,India,Jhalawar,Rajasthan,24.6,76.15,Asia/Kolkata,2023-09-06 05:00,25.0,Partly cloudy,1003.0,83,316.0
,India,Alwar,Rajasthan,27.57,76.6,Asia/Kolkata,2023-09-06 05:00,27.6,Clear,1004.0,72,280.0
,India,Baran,Rajasthan,25.1,76.52,Asia/Kolkata,2023-09-06 05:00,25.0,Light rain shower,1003.0,85,262.0
,India,Dhaulpur,Rajasthan,26.7,77.9,Asia/Kolkata,2023-09-06 05:00,26.5,Partly cloudy,1004.0,81,176.0
,India,Sawai Madhopur,Rajasthan,25.98,76.37,Asia/Kolkata,2023-09-06 05:00,27.4,Partly cloudy,1003.0,72,401.0
,India,Banswara,Rajasthan,23.55,74.45,Asia/Kolkata,2023-09-06 05:00,24.7,Overcast,1004.0,74,221.0
,India,Karauli,Rajasthan,26.5,77.02,Asia/Kolkata,2023-09-06 05:00,26.0,Partly cloudy,1004.0,81,269.0
,India,Jangaon,Andhra Pradesh,17.6,78.88,Asia/Kolkata,2023-09-06 05:00,22.8,Light rain,1003.0,90,472.0
,India,Mancherial,Andhra Pradesh,18.87,79.43,Asia/Kolkata,2023-09-06 05:00,24.8,Light rain shower,1001.0,89,140.0
,India,Karimnagar,Andhra Pradesh,18.43,79.15,Asia/Kolkata,2023-09-06 05:00,23.5,Moderate or heavy rain shower,1002.0,91,259.0
,India,Nizamabad,Andhra Pradesh,18.67,78.12,Asia/Kolkata,2023-09-06 05:00,23.4,Light rain shower,1003.0,90,378.0
,India,Medak,Andhra Pradesh,18.03,78.27,Asia/Kolkata,2023-09-06 05:00,22.5,Moderate or heavy rain shower,1003.0,92,452.0
,India,Nalgonda,Andhra Pradesh,17.05,79.27,Asia/Kolkata,2023-09-06 05:00,24.1,Light rain shower,1003.0,85,230.0
,India,Adilabad,Andhra Pradesh,19.67,78.53,Asia/Kolkata,2023-09-06 05:00,24.7,Partly cloudy,1002.0,84,257.0
,India,Nirmal,Andhra Pradesh,19.1,78.35,Asia/Kolkata,2023-09-06 05:00,23.8,Partly cloudy,1003.0,87,338.0
,India,Jagtial,Andhra Pradesh,18.8,78.93,Asia/Kolkata,2023-09-06 05:00,23.6,Partly cloudy,1002.0,90,274.0
,India,Peddapalli,Andhra Pradesh,18.62,79.37,Asia/Kolkata,2023-09-06 05:00,24.5,Light rain shower,1001.0,91,231.0
,India,Siddipet,Andhra Pradesh,18.1,78.85,Asia/Kolkata,2023-09-06 05:00,22.5,Moderate or heavy rain shower,1003.0,92,481.0
,India,Khammam,Andhra Pradesh,17.25,80.15,Asia/Kolkata,2023-09-06 05:00,23.9,Patchy light rain,1002.0,93,127.0
,India,Warangal,Andhra Pradesh,18.0,79.58,Asia/Kolkata,2023-09-06 05:00,23.4,Moderate rain,1002.0,93,255.0
,India,Suryapet,Andhra Pradesh,17.15,79.62,Asia/Kolkata,2023-09-06 05:00,23.8,Light drizzle,1002.0,86,181.0
,India,Medchal,Andhra Pradesh,17.63,78.48,Asia/Kolkata,2023-09-06 05:00,24.0,Light rain,1006.0,100,592.0
,India,Vikarabad,Andhra Pradesh,17.33,77.9,Asia/Kolkata,2023-09-06 05:00,24.0,Light rain,1006.0,100,640.0
,India,Wanaparthy,Andhra Pradesh,16.37,78.07,Asia/Kolkata,2023-09-06 05:00,22.3,Partly cloudy,1005.0,93,394.0
,India,Tirap,Arunachal Pradesh,27.17,95.8,Asia/Kolkata,2023-09-06 05:00,24.4,Patchy rain possible,1005.0,86,298.0
,India,Majuli,Assam,26.95,94.17,Asia/Kolkata,2023-09-06 05:00,26.3,Sunny,1004.0,89,83.0
,India,Biswanath,West Bengal,22.04,88.05,Asia/Kolkata,2023-09-06 05:00,26.5,Moderate or heavy rain shower,1002.0,94,4.0
,India,Hojai,Assam,26.0,92.87,Asia/Kolkata,2023-09-06 05:00,26.5,Patchy rain possible,1004.0,92,72.0
,India,South Salmara,Assam,25.92,90.02,Asia/Kolkata,2023-09-06 05:00,27.9,Moderate or heavy rain shower,1003.0,86,29.0
,India,Agar,Madhya Pradesh,23.7,76.02,Asia/Kolkata,2023-09-06 05:00,23.9,Patchy rain possible,1003.0,82,499.0
,India,Kakching,Manipur,24.48,93.98,Asia/Kolkata,2023-09-06 05:00,20.2,Mist,1008.0,95,782.0
,India,North Gauhati,Assam,26.2,91.72,Asia/Kolkata,2023-09-06 05:00,26.0,Mist,1004.0,100,51.0
,India,New Delhi,Delhi,28.6,77.2,Asia/Kolkata,2023-09-06 05:00,29.0,Mist,1005.0,75,224.0
,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,2023-09-06 05:00,24.5,Moderate rain,1001.0,96,4.0
,India,South Suburban,West Bengal,22.5,88.3,Asia/Kolkata,2023-09-06 05:00,28.0,Mist,1001.0,94,6.0
,India,Shahdara,Delhi,28.67,77.32,Asia/Kolkata,2023-09-06 05:00,29.0,Mist,1005.0,75,207.0
,India,Jhargram,West Bengal,22.45,86.98,Asia/Kolkata,2023-09-06 05:00,25.4,Moderate or heavy rain shower,1002.0,96,79.0
,India,Narayanpet,Andhra Pradesh,16.73,77.5,Asia/Kolkata,2023-09-06 05:00,22.5,Patchy rain possible,1005.0,90,422.0
,India,Niwari,Uttar Pradesh,28.88,77.53,Asia/Kolkata,2023-09-06 05:00,29.0,Mist,1005.0,75,225.0
,India,Saitual,Mizoram,23.97,92.58,Asia/Kolkata,2023-09-06 05:00,20.7,Moderate or heavy rain shower,1006.0,99,692.0
,India,Ranipet,Tamil Nadu,12.93,79.33,Asia/Kolkata,2023-09-06 05:00,24.8,Patchy rain possible,1005.0,80,177.0
,India,Tenkasi,Tamil Nadu,8.97,77.3,Asia/Kolkata,2023-09-06 05:00,22.7,Patchy rain possible,1009.0,88,167.0
,India,Pendra,Maharashtra,21.93,74.15,Asia/Kolkata,2023-09-06 05:00,24.9,Partly cloudy,1005.0,81,419.0
,India,Ashoknagar,Madhya Pradesh,24.57,77.72,Asia/Kolkata,2023-09-07 04:30,23.4,Light rain shower,1003.0,95,501.0
,India,Raisen,Madhya Pradesh,23.33,77.8,Asia/Kolkata,2023-09-07 04:30,24.0,Light rain shower,1002.0,95,444.0
,India,Chhindwara,Madhya Pradesh,22.07,78.93,Asia/Kolkata,2023-09-07 04:30,22.3,Overcast,1003.0,92,688.0
,India,Betul,Madhya Pradesh,21.86,77.93,Asia/Kolkata,2023-09-07 04:30,23.1,Mist,1002.0,95,657.0
,India,Hoshangabad,Madhya Pradesh,22.75,77.72,Asia/Kolkata,2023-09-07 04:30,24.1,Patchy rain possible,1002.0,94,303.0
,India,Sehore,Madhya Pradesh,23.2,77.08,Asia/Kolkata,2023-09-07 04:30,23.4,Mist,1003.0,96,500.0
,India,Jabalpur,Madhya Pradesh,23.17,79.95,Asia/Kolkata,2023-09-07 04:30,24.0,Cloudy,1002.0,92,408.0
,India,Narsimhapur,Madhya Pradesh,22.95,79.2,Asia/Kolkata,2023-09-07 04:30,24.3,Light rain shower,1002.0,94,358.0
,India,Panna,Madhya Pradesh,24.72,80.2,Asia/Kolkata,2023-09-07 04:30,23.9,Light rain shower,1003.0,96,405.0
,India,Ujjain,Madhya Pradesh,23.18,75.77,Asia/Kolkata,2023-09-07 04:30,23.2,Light rain shower,1003.0,97,494.0
,India,Rewa,Madhya Pradesh,24.53,81.3,Asia/Kolkata,2023-09-07 04:30,25.9,Light rain shower,1002.0,87,308.0
,India,Dindori,Madhya Pradesh,22.95,81.08,Asia/Kolkata,2023-09-07 04:30,25.0,Mist,1004.0,95,671.0
,India,Balaghat,Madhya Pradesh,21.78,80.25,Asia/Kolkata,2023-09-07 04:30,23.7,Light rain shower,1002.0,96,296.0
,India,Barwani,Madhya Pradesh,22.03,74.9,Asia/Kolkata,2023-09-07 04:30,23.3,Moderate or heavy rain shower,1003.0,97,178.0
,India,Satna,Madhya Pradesh,24.58,80.83,Asia/Kolkata,2023-09-07 04:30,26.1,Light rain shower,1002.0,85,321.0
,India,Chhatarpur,Madhya Pradesh,24.9,79.6,Asia/Kolkata,2023-09-07 04:30,23.9,Light rain shower,1003.0,96,305.0
,India,Indore,Madhya Pradesh,22.72,75.83,Asia/Kolkata,2023-09-07 04:30,23.0,Light rain shower,1003.0,98,552.0
,India,Ratlam,Madhya Pradesh,23.32,75.07,Asia/Kolkata,2023-09-07 04:30,22.5,Light rain shower,1004.0,96,491.0
,India,Harda,Madhya Pradesh,22.33,77.1,Asia/Kolkata,2023-09-07 04:30,24.3,Light rain shower,1002.0,96,286.0
,India,Sagar,Madhya Pradesh,23.83,78.72,Asia/Kolkata,2023-09-07 04:30,23.5,Light rain shower,1003.0,95,512.0
,India,Neemuch,Madhya Pradesh,24.48,74.87,Asia/Kolkata,2023-09-07 04:30,23.4,Partly cloudy,1004.0,86,492.0
,India,Tikamgarh,Uttar Pradesh,24.73,78.83,Asia/Kolkata,2023-09-07 04:30,24.5,Light drizzle,1003.0,96,357.0
,India,Guna,Madhya Pradesh,24.65,77.32,Asia/Kolkata,2023-09-07 04:30,23.2,Light rain shower,1003.0,94,479.0
,India,Dewas,Madhya Pradesh,22.97,76.07,Asia/Kolkata,2023-09-07 04:30,23.4,Light rain shower,1003.0,98,547.0
,India,Mandsaur,Madhya Pradesh,24.07,75.07,Asia/Kolkata,2023-09-07 04:30,23.4,Partly cloudy,1004.0,89,441.0
,India,Khargone,Madhya Pradesh,21.82,75.6,Asia/Kolkata,2023-09-07 04:30,23.3,Moderate or heavy rain shower,1003.0,97,245.0
,India,Sheopur,Madhya Pradesh,25.67,76.7,Asia/Kolkata,2023-09-07 04:30,25.6,Patchy rain possible,1003.0,79,237.0
,India,Morena,Madhya Pradesh,26.5,78.0,Asia/Kolkata,2023-09-07 04:30,27.5,Partly cloudy,1003.0,64,182.0
,India,Bhind,Madhya Pradesh,26.56,78.79,Asia/Kolkata,2023-09-07 04:30,26.5,Partly cloudy,1003.0,64,156.0
,India,Jhabua,Madhya Pradesh,22.77,74.6,Asia/Kolkata,2023-09-07 04:30,24.1,Partly cloudy,1004.0,87,325.0
,India,Seoni,Madhya Pradesh,22.08,79.53,Asia/Kolkata,2023-09-07 04:30,22.5,Mist,1003.0,96,603.0
,India,Khandwa,Madhya Pradesh,21.83,76.33,Asia/Kolkata,2023-09-07 04:30,24.0,Light rain shower,1002.0,96,319.0
,India,Umaria,Madhya Pradesh,23.53,80.83,Asia/Kolkata,2023-09-07 04:30,23.6,Light rain shower,1003.0,93,457.0
,India,Gwalior,Madhya Pradesh,26.22,78.18,Asia/Kolkata,2023-09-07 04:30,26.2,Partly cloudy,1003.0,67,215.0
,India,Damoh,Madhya Pradesh,23.83,79.45,Asia/Kolkata,2023-09-07 04:30,24.4,Light rain shower,1002.0,90,379.0
,India,Dhar,Madhya Pradesh,22.6,75.3,Asia/Kolkata,2023-09-07 04:30,22.5,Light rain shower,1003.0,98,557.0
,India,Katni,Orissa,20.3,85.72,Asia/Kolkata,2023-09-07 04:30,26.0,Mist,1001.0,94,51.0
,India,Sidhi,Madhya Pradesh,24.42,81.88,Asia/Kolkata,2023-09-07 04:30,24.6,Patchy rain possible,1002.0,88,270.0
,India,Alirajpur,Madhya Pradesh,22.3,74.35,Asia/Kolkata,2023-09-07 04:30,24.6,Light rain shower,1003.0,90,291.0
,India,Bhopal,Madhya Pradesh,23.27,77.4,Asia/Kolkata,2023-09-07 04:30,23.7,Overcast,1002.0,95,503.0
,India,Rajgarh,Rajasthan,27.23,76.63,Asia/Kolkata,2023-09-07 04:30,25.4,Clear,1004.0,66,314.0
,India,Mandla,Madhya Pradesh,22.6,80.38,Asia/Kolkata,2023-09-07 04:30,23.2,Light rain shower,1002.0,97,449.0
,India,Shajapur,Madhya Pradesh,23.43,76.27,Asia/Kolkata,2023-09-07 04:30,23.3,Light rain shower,1003.0,96,443.0
,India,Shivpuri,Madhya Pradesh,25.43,77.65,Asia/Kolkata,2023-09-07 04:30,23.5,Light rain shower,1004.0,88,470.0
,India,Datia,Madhya Pradesh,25.67,78.47,Asia/Kolkata,2023-09-07 04:30,24.9,Light rain shower,1003.0,88,239.0
,India,Burhanpur,Madhya Pradesh,21.3,76.23,Asia/Kolkata,2023-09-07 04:30,23.3,Light rain shower,1002.0,94,249.0
,India,Anuppur,Madhya Pradesh,23.1,81.68,Asia/Kolkata,2023-09-07 04:30,23.7,Patchy rain possible,1003.0,92,487.0
,India,Shahdol,Madhya Pradesh,23.28,81.35,Asia/Kolkata,2023-09-07 04:30,23.8,Light rain shower,1003.0,89,458.0
,India,Vidisha,Madhya Pradesh,23.53,77.82,Asia/Kolkata,2023-09-07 04:30,24.0,Light rain shower,1002.0,95,424.0
,India,Una,Gujarat,20.82,71.03,Asia/Kolkata,2023-09-07 04:30,25.9,Partly cloudy,1005.0,86,24.0
,India,Solan,Himachal Pradesh,30.92,77.12,Asia/Kolkata,2023-09-07 04:30,18.6,Clear,1010.0,80,1302.0
,India,Sirmaur,Madhya Pradesh,24.85,81.38,Asia/Kolkata,2023-09-07 04:30,27.0,Light rain shower,1002.0,85,320.0
,India,Chamba,Himachal Pradesh,32.57,76.13,Asia/Kolkata,2023-09-07 04:30,15.2,Clear,1012.0,64,1098.0
,India,Shimla,Himachal Pradesh,31.1,77.17,Asia/Kolkata,2023-09-07 04:30,18.6,Clear,1010.0,80,1940.0
,India,Bilaspur,Chhattisgarh,22.08,82.15,Asia/Kolkata,2023-09-07 04:30,24.2,Light rain shower,1002.0,94,267.0
,India,Kangra,Himachal Pradesh,32.1,76.27,Asia/Kolkata,2023-09-07 04:30,15.7,Clear,1011.0,60,746.0
,India,Mandi,Himachal Pradesh,31.72,76.92,Asia/Kolkata,2023-09-07 04:30,17.6,Clear,1010.0,66,1148.0
,India,Hamirpur,Uttar Pradesh,25.95,80.15,Asia/Kolkata,2023-09-07 04:30,25.9,Light rain shower,1003.0,84,116.0
,India,Talab Data,Jammu and Kashmir,32.65,74.93,Asia/Kolkata,2023-09-07 04:30,24.7,Clear,1006.0,64,361.0
,India,Anantnag,Jammu and Kashmir,33.73,75.15,Asia/Kolkata,2023-09-07 04:30,14.4,Clear,1014.0,57,1603.0
,India,Baramula,Jammu and Kashmir,34.21,74.34,Asia/Kolkata,2023-09-07 04:30,9.7,Clear,1014.0,71,1590.0
,India,Kulgam,Jammu and Kashmir,33.65,75.02,Asia/Kolkata,2023-09-07 04:30,14.4,Clear,1014.0,57,1740.0
,India,Shupiyan,Jammu and Kashmir,33.72,74.83,Asia/Kolkata,2023-09-07 04:30,14.4,Clear,1014.0,57,2042.0
,India,Jammu,Jammu and Kashmir,32.73,74.87,Asia/Kolkata,2023-09-07 04:30,24.7,Clear,1006.0,64,360.0
,India,Leh,Jammu and Kashmir,34.17,77.58,Asia/Kolkata,2023-09-07 04:30,2.5,Patchy snow possible,1018.0,57,3531.0
,India,Srinagar,Jammu and Kashmir,34.09,74.8,Asia/Kolkata,2023-09-07 04:30,13.1,Clear,1014.0,65,1589.0
,India,Doda,Jammu and Kashmir,33.13,75.57,Asia/Kolkata,2023-09-07 04:30,15.8,Clear,1012.0,69,1135.0
,India,Pulwama,Jammu and Kashmir,33.88,74.92,Asia/Kolkata,2023-09-07 04:30,14.4,Clear,1014.0,65,1620.0
,India,Ramban,Jammu and Kashmir,33.25,75.25,Asia/Kolkata,2023-09-07 04:30,18.0,Clear,1012.0,69,1342.0
,India,Ganderbal,Jammu and Kashmir,34.23,74.78,Asia/Kolkata,2023-09-07 04:30,13.1,Clear,1014.0,65,1598.0
,India,Udhampur,Jammu and Kashmir,32.93,75.13,Asia/Kolkata,2023-09-07 04:30,24.7,Clear,1006.0,64,757.0
,India,Badgam,Jammu and Kashmir,34.02,74.72,Asia/Kolkata,2023-09-07 04:30,13.1,Clear,1014.0,65,1640.0
,India,Punch,Uttar Pradesh,25.82,79.05,Asia/Kolkata,2023-09-07 04:30,25.3,Light rain shower,1003.0,87,164.0
,India,Kupwara,Jammu and Kashmir,34.03,74.26,Asia/Karachi,2023-09-07 04:00,13.1,Clear,1014.0,69,3586.0
,India,Samba,Jammu and Kashmir,32.57,75.12,Asia/Kolkata,2023-09-07 04:30,24.5,Clear,1006.0,65,355.0
,India,Kathua,Jammu and Kashmir,32.37,75.52,Asia/Kolkata,2023-09-07 04:30,24.5,Clear,1006.0,70,323.0
,India,Kargil,Jammu and Kashmir,34.57,76.1,Asia/Kolkata,2023-09-07 04:30,9.7,Clear,1017.0,54,3471.0
,India,Kishtwar,Jammu and Kashmir,33.32,75.77,Asia/Kolkata,2023-09-07 04:30,11.5,Clear,1014.0,74,1685.0
,India,Daman,Daman and Diu,20.42,72.85,Asia/Kolkata,2023-09-07 04:30,25.7,Light rain shower,1004.0,90,15.0
,India,Diu,Daman and Diu,20.7,70.98,Asia/Kolkata,2023-09-07 04:30,27.0,Partly cloudy,1005.0,83,0.0
,India,Bhavnagar,Gujarat,21.77,72.15,Asia/Kolkata,2023-09-07 04:30,27.8,Light rain shower,1004.0,70,23.0
,India,Udaipur,Rajasthan,27.72,75.48,Asia/Kolkata,2023-09-07 04:30,24.9,Clear,1004.0,70,452.0
,India,Vadodara,Gujarat,22.3,73.2,Asia/Kolkata,2023-09-07 04:30,28.9,Patchy rain possible,1003.0,71,41.0
,India,Kantha,Uttar Pradesh,26.58,80.75,Asia/Kolkata,2023-09-07 04:30,25.0,Light rain,1004.0,94,123.0
,India,Surendranagar,Gujarat,22.7,71.68,Asia/Kolkata,2023-09-07 04:30,28.0,Clear,1003.0,70,69.0
,India,Anand,Gujarat,22.57,72.93,Asia/Kolkata,2023-09-07 04:30,27.5,Patchy rain possible,1003.0,70,39.0
,India,Amreli,Gujarat,21.62,71.23,Asia/Kolkata,2023-09-07 04:30,25.5,Patchy rain possible,1005.0,80,132.0
,India,Dohad,Gujarat,22.83,74.27,Asia/Kolkata,2023-09-07 04:30,24.1,Partly cloudy,1004.0,87,287.0
,India,Rajkot,Gujarat,22.3,70.78,Asia/Kolkata,2023-09-07 04:30,26.4,Partly cloudy,1005.0,78,137.0
,India,Mahesana,Gujarat,23.6,72.4,Asia/Kolkata,2023-09-07 04:30,27.7,Partly cloudy,1003.0,71,97.0
,India,Patan,Gujarat,23.83,72.12,Asia/Kolkata,2023-09-07 04:30,28.2,Clear,1003.0,76,78.0
,India,Bharuch,Gujarat,21.7,72.97,Asia/Kolkata,2023-09-07 04:30,28.1,Patchy rain possible,1003.0,69,19.0
,India,Somnath,Gujarat,20.88,70.37,Asia/Kolkata,2023-09-07 04:30,26.9,Partly cloudy,1005.0,83,0.0
,India,Junagadh,Gujarat,21.52,70.47,Asia/Kolkata,2023-09-07 04:30,25.1,Partly cloudy,1005.0,86,135.0
,India,Dwarka,Gujarat,22.24,68.97,Asia/Kolkata,2023-09-07 04:30,27.2,Clear,1005.0,81,7.0
,India,Navsari,Gujarat,20.85,72.92,Asia/Kolkata,2023-09-07 04:30,26.2,Light rain shower,1004.0,87,15.0
,India,Surat,Gujarat,20.97,72.9,Asia/Kolkata,2023-09-07 04:30,26.4,Light rain shower,1004.0,86,5.0
,India,Jamnagar,Gujarat,22.47,70.07,Asia/Kolkata,2023-09-07 04:30,27.3,Partly cloudy,1005.0,79,18.0
,India,Porbandar,Gujarat,21.63,69.6,Asia/Kolkata,2023-09-07 04:30,27.2,Partly cloudy,1005.0,80,0.0
,India,Valsad,Gujarat,20.63,72.93,Asia/Kolkata,2023-09-07 04:30,25.7,Light rain shower,1004.0,90,2.0
,India,Gandhinagar,Gujarat,23.22,72.68,Asia/Kolkata,2023-09-07 04:30,27.0,Mist,1003.0,79,75.0
,India,Morbi,Gujarat,22.82,70.83,Asia/Kolkata,2023-09-07 04:30,27.6,Partly cloudy,1004.0,74,45.0
,India,Kheda,Gujarat,22.75,72.68,Asia/Kolkata,2023-09-07 04:30,27.0,Mist,1003.0,79,20.0
,India,Dadra,Dadra and Nagar Haveli,20.32,72.97,Asia/Kolkata,2023-09-07 04:30,25.7,Light rain shower,1004.0,90,39.0
,India,Krishna,Andhra Pradesh,16.17,81.13,Asia/Kolkata,2023-09-07 04:30,26.4,Light rain shower,1003.0,88,6.0
,India,East Godavari,Andhra Pradesh,16.93,82.22,Asia/Kolkata,2023-09-07 04:30,25.2,Patchy rain possible,1002.0,91,4.0
,India,Visakhapatnam,Andhra Pradesh,17.7,83.3,Asia/Kolkata,2023-09-07 04:30,27.2,Light rain shower,1001.0,83,16.0
,India,Nellore,Andhra Pradesh,14.43,79.97,Asia/Kolkata,2023-09-07 04:30,28.2,Clear,1003.0,72,20.0
,India,Chittoor,Andhra Pradesh,13.2,79.12,Asia/Kolkata,2023-09-07 04:30,25.1,Patchy rain possible,1005.0,78,327.0
,India,Srikakulam,Andhra Pradesh,18.3,83.9,Asia/Kolkata,2023-09-07 04:30,26.0,Light rain shower,1001.0,88,17.0
,India,Kurnool,Andhra Pradesh,15.83,78.05,Asia/Kolkata,2023-09-07 04:30,23.9,Partly cloudy,1005.0,79,289.0
,India,Guntur,Andhra Pradesh,16.3,80.45,Asia/Kolkata,2023-09-07 04:30,25.7,Light rain shower,1003.0,86,31.0
,India,Vizianagaram,Andhra Pradesh,18.12,83.42,Asia/Kolkata,2023-09-07 04:30,25.8,Patchy rain possible,1001.0,88,64.0
,India,Anantapur,Andhra Pradesh,14.68,77.6,Asia/Kolkata,2023-09-07 04:30,24.4,Clear,1006.0,75,348.0
,India,West Godavari,Andhra Pradesh,16.7,81.1,Asia/Kolkata,2023-09-07 04:30,25.2,Cloudy,1002.0,90,16.0
,India,Kadapa,Andhra Pradesh,14.47,78.82,Asia/Kolkata,2023-09-07 04:30,26.5,Clear,1005.0,73,131.0
,India,Jamtara,Jharkhand,23.95,86.8,Asia/Kolkata,2023-09-07 04:30,25.5,Clear,1003.0,90,188.0
,India,Saraikela,Jharkhand,22.72,85.95,Asia/Kolkata,2023-09-07 04:30,24.9,Mist,1002.0,96,183.0
,India,Simdega,Jharkhand,22.62,84.52,Asia/Kolkata,2023-09-07 04:30,23.6,Partly cloudy,1002.0,91,434.0
,India,Latehar,Jharkhand,23.75,84.5,Asia/Kolkata,2023-09-07 04:30,24.3,Light rain shower,1002.0,89,380.0
,India,Khunti,Jharkhand,23.08,85.28,Asia/Kolkata,2023-09-07 04:30,25.0,Mist,1006.0,94,639.0
,India,Hazaribagh,Jharkhand,23.98,85.35,Asia/Kolkata,2023-09-07 04:30,23.6,Partly cloudy,1003.0,92,600.0
,India,Chatra,Jharkhand,24.22,84.87,Asia/Kolkata,2023-09-07 04:30,28.0,Mist,1003.0,84,411.0
,India,Kodarma,Jharkhand,24.43,85.52,Asia/Kolkata,2023-09-07 04:30,24.9,Patchy rain possible,1003.0,90,397.0
,India,Giridih,Jharkhand,24.18,86.3,Asia/Kolkata,2023-09-07 04:30,24.9,Clear,1003.0,90,294.0
,India,Lohardaga,Jharkhand,23.43,84.68,Asia/Kolkata,2023-09-07 04:30,22.6,Partly cloudy,1004.0,94,662.0
,India,Sahibganj,Jharkhand,25.25,87.65,Asia/Kolkata,2023-09-07 04:30,27.7,Patchy rain possible,1003.0,85,22.0
,India,Godda,Jharkhand,24.83,87.22,Asia/Kolkata,2023-09-07 04:30,26.6,Partly cloudy,1003.0,87,84.0
